timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/27 17:19:18.455, P0, Enabled, 52.96, 250.00, 250.00, 150.00, 250.00, 36, 35, 1, 40960, 40445, 1245, 1215
2026/03/27 17:19:19.462, P0, Enabled, 52.40, 250.00, 250.00, 150.00, 250.00, 36, 35, 1, 40960, 40445, 1245, 1215
2026/03/27 17:19:20.463, P0, Enabled, 40.64, 250.00, 250.00, 150.00, 250.00, 36, 35, 1, 40960, 40445, 240, 1215
2026/03/27 17:19:21.464, P0, Enabled, 40.04, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:22.464, P0, Enabled, 40.06, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:23.465, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:24.466, P0, Enabled, 40.05, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:25.466, P0, Enabled, 40.06, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:26.467, P0, Enabled, 40.07, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:27.468, P0, Enabled, 39.95, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:28.468, P0, Enabled, 39.93, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:29.469, P0, Enabled, 40.07, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:30.469, P0, Enabled, 40.06, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:31.470, P0, Enabled, 39.93, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:32.471, P0, Enabled, 39.96, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:33.472, P0, Enabled, 39.96, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:34.474, P0, Enabled, 39.83, 250.00, 250.00, 150.00, 250.00, 35, 34, 1, 40960, 40445, 210, 1215
