timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/29 07:47:40.069, P0, Enabled, 45.20, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 1080, 1215
2026/03/29 07:47:41.078, P0, Enabled, 44.24, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 1080, 1215
2026/03/29 07:47:42.078, P0, Enabled, 38.97, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:43.079, P0, Enabled, 38.93, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:44.079, P0, Enabled, 38.76, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:45.081, P0, Enabled, 38.68, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:46.082, P0, Enabled, 38.87, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:47.083, P0, Enabled, 38.84, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:48.083, P0, Enabled, 38.92, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:49.084, P0, Enabled, 38.86, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:50.085, P0, Enabled, 38.72, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:51.085, P0, Enabled, 38.85, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:52.086, P0, Enabled, 38.74, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:53.087, P0, Enabled, 38.91, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:54.088, P0, Enabled, 38.75, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:55.088, P0, Enabled, 38.88, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:56.089, P0, Enabled, 38.82, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:57.090, P0, Enabled, 38.81, 250.00, 250.00, 150.00, 250.00, 31, 31, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:58.091, P0, Enabled, 38.81, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
2026/03/29 07:47:59.091, P0, Enabled, 38.63, 250.00, 250.00, 150.00, 250.00, 31, 30, 1, 40960, 40445, 210, 1215
