timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/04/04 13:21:06.464, P0, Enabled, 48.56, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 1080, 1215
2026/04/04 13:21:07.471, P0, Enabled, 47.80, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 1140, 1215
2026/04/04 13:21:08.472, P0, Enabled, 42.45, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 240, 1215
2026/04/04 13:21:09.473, P0, Enabled, 40.58, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:10.473, P0, Enabled, 40.57, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:11.474, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:12.475, P0, Enabled, 40.58, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:13.475, P0, Enabled, 40.38, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:14.476, P0, Enabled, 40.62, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:15.477, P0, Enabled, 40.37, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:16.477, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:17.478, P0, Enabled, 40.43, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:18.479, P0, Enabled, 40.48, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:19.480, P0, Enabled, 40.48, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:20.480, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:21.481, P0, Enabled, 40.54, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:22.482, P0, Enabled, 40.47, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:23.482, P0, Enabled, 40.62, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:24.483, P0, Enabled, 40.68, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:25.484, P0, Enabled, 40.48, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:26.485, P0, Enabled, 40.58, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:27.485, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:28.486, P0, Enabled, 40.54, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:29.487, P0, Enabled, 40.66, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:30.487, P0, Enabled, 40.48, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:31.488, P0, Enabled, 40.46, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:32.489, P0, Enabled, 40.46, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:33.489, P0, Enabled, 40.52, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:34.490, P0, Enabled, 40.46, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:35.491, P0, Enabled, 40.58, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:36.491, P0, Enabled, 40.58, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:37.492, P0, Enabled, 40.36, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:38.493, P0, Enabled, 40.35, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:39.494, P0, Enabled, 40.52, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:40.494, P0, Enabled, 40.65, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:41.495, P0, Enabled, 40.55, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:42.496, P0, Enabled, 40.68, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:43.496, P0, Enabled, 40.54, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:44.497, P0, Enabled, 40.46, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:45.498, P0, Enabled, 40.65, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:46.499, P0, Enabled, 40.46, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:47.499, P0, Enabled, 40.57, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:48.500, P0, Enabled, 40.64, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:49.501, P0, Enabled, 40.63, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:50.502, P0, Enabled, 40.77, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:51.502, P0, Enabled, 40.44, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:52.503, P0, Enabled, 40.53, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:53.504, P0, Enabled, 40.57, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:54.504, P0, Enabled, 40.57, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:55.505, P0, Enabled, 40.54, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:56.506, P0, Enabled, 40.54, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:57.507, P0, Enabled, 40.67, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:58.507, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
2026/04/04 13:21:59.508, P0, Enabled, 40.64, 250.00, 250.00, 150.00, 250.00, 37, 36, 1, 40960, 40445, 210, 1215
