timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/04/05 07:49:38.815, P0, Enabled, 47.34, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 1410, 1215
2026/04/05 07:49:39.824, P0, Enabled, 63.17, 250.00, 250.00, 150.00, 250.00, 33, 31, 1, 40960, 40445, 1410, 1215
2026/04/05 07:49:40.824, P0, Enabled, 40.33, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 285, 1215
2026/04/05 07:49:41.825, P0, Enabled, 38.97, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:42.826, P0, Enabled, 38.96, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:43.827, P0, Enabled, 39.01, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:44.830, P0, Enabled, 39.08, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:45.830, P0, Enabled, 38.95, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:46.831, P0, Enabled, 38.95, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:47.832, P0, Enabled, 39.09, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:48.832, P0, Enabled, 38.99, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:49.833, P0, Enabled, 39.02, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:50.834, P0, Enabled, 38.90, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:51.835, P0, Enabled, 38.97, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:52.836, P0, Enabled, 38.92, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:53.836, P0, Enabled, 38.81, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:54.837, P0, Enabled, 39.17, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:55.838, P0, Enabled, 38.95, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:56.838, P0, Enabled, 38.99, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
2026/04/05 07:49:57.839, P0, Enabled, 38.90, 250.00, 250.00, 150.00, 250.00, 32, 31, 1, 40960, 40445, 210, 1215
