timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/20 20:23:42.053, P0, Enabled, 48.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 1080, 1215
2026/03/20 20:23:43.061, P0, Enabled, 61.42, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 1380, 1215
2026/03/20 20:23:44.061, P0, Enabled, 43.65, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 285, 1215
2026/03/20 20:23:45.062, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:46.063, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:47.064, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:48.066, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:49.068, P0, Enabled, 39.58, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:50.069, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:51.070, P0, Enabled, 39.58, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:52.071, P0, Enabled, 39.58, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:53.071, P0, Enabled, 39.58, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:23:54.072, P0, Enabled, 39.58, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
