timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/04/05 08:12:40.714, P0, Enabled, 44.42, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 1080, 1215
2026/04/05 08:12:41.721, P0, Enabled, 43.61, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 1080, 1215
2026/04/05 08:12:42.722, P0, Enabled, 38.17, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:43.723, P0, Enabled, 37.88, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:44.724, P0, Enabled, 37.78, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:45.726, P0, Enabled, 37.79, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:46.727, P0, Enabled, 37.89, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:47.727, P0, Enabled, 37.69, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:48.730, P0, Enabled, 37.78, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:49.731, P0, Enabled, 37.79, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:50.731, P0, Enabled, 37.79, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
2026/04/05 08:12:51.732, P0, Enabled, 37.79, 250.00, 250.00, 150.00, 250.00, 31, 32, 1, 40960, 40445, 210, 1215
