timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/23 17:13:26.394, P0, Enabled, 64.88, 250.00, 250.00, 150.00, 250.00, 38, 38, 1, 40960, 40445, 1395, 1215
2026/03/23 17:13:27.401, P0, Enabled, 65.88, 250.00, 250.00, 150.00, 250.00, 38, 38, 1, 40960, 40445, 1395, 1215
2026/03/23 17:13:28.401, P0, Enabled, 42.41, 250.00, 250.00, 150.00, 250.00, 38, 38, 1, 40960, 40445, 255, 1215
2026/03/23 17:13:29.402, P0, Enabled, 42.23, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:30.403, P0, Enabled, 42.21, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:31.404, P0, Enabled, 42.05, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:32.404, P0, Enabled, 42.04, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:33.405, P0, Enabled, 42.12, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:34.406, P0, Enabled, 41.83, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:35.406, P0, Enabled, 42.02, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:36.407, P0, Enabled, 42.03, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/23 17:13:37.408, P0, Enabled, 42.15, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
