timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/27 17:19:23.976, P0, Enabled, 46.77, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 1410, 1215
2026/03/27 17:19:24.983, P0, Enabled, 63.96, 250.00, 250.00, 150.00, 250.00, 38, 37, 1, 40960, 40445, 1410, 1215
2026/03/27 17:19:25.983, P0, Enabled, 41.05, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 270, 1215
2026/03/27 17:19:26.987, P0, Enabled, 40.65, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:27.988, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:28.989, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:29.990, P0, Enabled, 40.65, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:30.991, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:31.993, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:32.996, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:33.996, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:34.997, P0, Enabled, 40.65, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:35.998, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:36.998, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:37.999, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:39.000, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:40.000, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:41.001, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:42.002, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:43.002, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:44.003, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:45.004, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:46.005, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:47.005, P0, Enabled, 40.65, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:48.006, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:49.007, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:50.007, P0, Enabled, 40.54, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:51.008, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:52.009, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:53.009, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:54.010, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:55.011, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:56.011, P0, Enabled, 40.66, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:57.012, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:58.012, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:59.013, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:20:00.014, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:20:01.014, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:20:02.015, P0, Enabled, 40.56, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
