timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/20 20:16:30.904, P0, Enabled, 60.81, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 1380, 1215
2026/03/20 20:16:31.911, P0, Enabled, 61.02, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 1380, 1215
2026/03/20 20:16:32.911, P0, Enabled, 40.57, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 255, 1215
2026/03/20 20:16:33.912, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:34.913, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:35.914, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:36.914, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:37.915, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:38.916, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:39.916, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:40.917, P0, Enabled, 39.98, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:41.917, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:42.918, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:43.919, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:44.919, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:45.920, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:46.921, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:47.922, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:48.922, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:49.923, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:50.924, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:51.925, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:52.925, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:53.926, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:54.927, P0, Enabled, 39.77, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:55.927, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:56.928, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:57.929, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:58.929, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:16:59.930, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:00.931, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:01.932, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:02.933, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:03.933, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:04.934, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:05.935, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:06.935, P0, Enabled, 39.77, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:07.936, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:08.937, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:09.937, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:10.938, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:11.939, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:12.939, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:13.940, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:14.941, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:15.941, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:16.942, P0, Enabled, 39.77, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:17.943, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:18.944, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:19.944, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:20.945, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:21.946, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:22.947, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:23.947, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:24.948, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:25.949, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:26.950, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:27.950, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:28.951, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:29.952, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:30.952, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:31.953, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:32.954, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:33.955, P0, Enabled, 39.78, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:34.955, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:35.956, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:36.957, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:37.958, P0, Enabled, 39.68, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:38.959, P0, Enabled, 39.67, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:39.959, P0, Enabled, 39.69, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/20 20:17:40.960, P0, Enabled, 39.69, 250.00, 250.00, 150.
