timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/24 21:30:30.795, P0, Enabled, 48.78, 250.00, 250.00, 150.00, 250.00, 45, 45, 1, 40960, 40445, 1080, 1215
2026/03/24 21:30:31.803, P0, Enabled, 48.97, 250.00, 250.00, 150.00, 250.00, 45, 45, 1, 40960, 40445, 1080, 1215
2026/03/24 21:30:32.803, P0, Enabled, 42.86, 250.00, 250.00, 150.00, 250.00, 44, 45, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:33.804, P0, Enabled, 42.76, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:34.805, P0, Enabled, 42.76, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:35.807, P0, Enabled, 42.65, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:36.808, P0, Enabled, 42.75, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:37.809, P0, Enabled, 42.66, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:38.810, P0, Enabled, 42.66, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:39.810, P0, Enabled, 42.66, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:40.811, P0, Enabled, 42.66, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:41.812, P0, Enabled, 42.56, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:42.812, P0, Enabled, 42.65, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:43.813, P0, Enabled, 42.55, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:44.814, P0, Enabled, 42.56, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:45.815, P0, Enabled, 42.45, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:46.816, P0, Enabled, 42.47, 250.00, 250.00, 150.00, 250.00, 44, 44, 1, 40960, 40445, 210, 1215
2026/03/24 21:30:47.818, P0, Enabled, 42.36, 250.00, 250.00, 150.00, 250.00, 43, 44, 1, 40960, 40445, 210, 1215
