timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/28 12:03:04.254, P0, Enabled, 47.98, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 1080, 1215
2026/03/28 12:03:05.264, P0, Enabled, 44.91, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 1080, 1215
2026/03/28 12:03:06.264, P0, Enabled, 39.49, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:07.265, P0, Enabled, 39.02, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:08.266, P0, Enabled, 39.04, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:09.267, P0, Enabled, 39.10, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:10.267, P0, Enabled, 39.09, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:11.268, P0, Enabled, 39.03, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:12.269, P0, Enabled, 39.01, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:13.270, P0, Enabled, 39.11, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:14.270, P0, Enabled, 39.01, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:15.271, P0, Enabled, 38.98, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:16.272, P0, Enabled, 39.01, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:17.273, P0, Enabled, 38.92, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:18.273, P0, Enabled, 39.11, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:19.274, P0, Enabled, 39.01, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:20.275, P0, Enabled, 39.18, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:21.276, P0, Enabled, 39.10, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:22.276, P0, Enabled, 39.11, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:23.278, P0, Enabled, 39.11, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:24.279, P0, Enabled, 39.11, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:25.279, P0, Enabled, 39.00, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:26.280, P0, Enabled, 39.19, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
2026/03/28 12:03:27.281, P0, Enabled, 39.01, 250.00, 250.00, 150.00, 250.00, 35, 35, 1, 40960, 40445, 210, 1215
