timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/24 13:18:18.533, P0, Enabled, 46.38, 250.00, 250.00, 150.00, 250.00, 38, 37, 1, 40960, 40445, 1365, 1215
2026/03/24 13:18:19.540, P0, Enabled, 60.33, 250.00, 250.00, 150.00, 250.00, 38, 37, 1, 40960, 40445, 1365, 1215
2026/03/24 13:18:20.540, P0, Enabled, 41.74, 250.00, 250.00, 150.00, 250.00, 38, 38, 1, 40960, 40445, 255, 1215
2026/03/24 13:18:21.541, P0, Enabled, 40.95, 250.00, 250.00, 150.00, 250.00, 38, 38, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:22.542, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 38, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:23.544, P0, Enabled, 40.75, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:24.544, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:25.545, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:26.546, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:27.547, P0, Enabled, 40.76, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:28.547, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:29.548, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:30.549, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:31.549, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:32.550, P0, Enabled, 40.76, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:33.551, P0, Enabled, 40.85, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/24 13:18:34.551, P0, Enabled, 40.95, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 210, 1215
