timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/25 09:04:12.147, P0, Enabled, 48.97, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 1080, 1215
2026/03/25 09:04:13.154, P0, Enabled, 46.30, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 1110, 1215
2026/03/25 09:04:14.155, P0, Enabled, 46.30, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 225, 1215
2026/03/25 09:04:15.156, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:16.156, P0, Enabled, 40.17, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:17.159, P0, Enabled, 40.17, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:18.161, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:19.162, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:20.162, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:21.163, P0, Enabled, 39.98, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:22.164, P0, Enabled, 40.17, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:23.165, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:24.165, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:25.166, P0, Enabled, 39.98, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:26.167, P0, Enabled, 40.17, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:27.168, P0, Enabled, 40.17, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:28.169, P0, Enabled, 40.08, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:29.169, P0, Enabled, 40.17, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
2026/03/25 09:04:30.170, P0, Enabled, 40.17, 250.00, 250.00, 150.00, 250.00, 36, 36, 1, 40960, 40445, 210, 1215
