timestamp, pstate, power.management, power.draw [W], power.limit [W], power.default_limit [W], power.min_limit [W], power.max_limit [W], temperature.gpu, temperature.memory, memory.used [MiB], memory.total [MiB], memory.free [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/03/27 17:19:20.935, P0, Enabled, 59.15, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 1305, 1215
2026/03/27 17:19:21.942, P0, Enabled, 56.20, 250.00, 250.00, 150.00, 250.00, 37, 38, 1, 40960, 40445, 1305, 1215
2026/03/27 17:19:22.942, P0, Enabled, 40.57, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 240, 1215
2026/03/27 17:19:23.943, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:24.944, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:25.945, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:26.946, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:27.947, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 37, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:28.947, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:29.948, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:30.949, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:31.950, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:32.950, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:33.951, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:34.952, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:35.953, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:36.953, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:37.954, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:38.955, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:39.956, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:40.956, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:41.957, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:42.958, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:43.958, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:44.959, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:45.960, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:46.960, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:47.961, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:48.962, P0, Enabled, 39.77, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:49.963, P0, Enabled, 39.89, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:50.963, P0, Enabled, 39.87, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:51.964, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:52.965, P0, Enabled, 39.77, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:53.965, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:54.966, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:55.967, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:56.967, P0, Enabled, 39.77, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:57.968, P0, Enabled, 39.88, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
2026/03/27 17:19:58.968, P0, Enabled, 39.77, 250.00, 250.00, 150.00, 250.00, 36, 37, 1, 40960, 40445, 210, 1215
